QualityArea,OverallQual,GarageCars,BsmtQual,KitchenQual,MSSubClass,TotalBath,Fireplaces,ExterQual,LotArea,HouseAge,BsmtExposure,OverallCond,RemodAge,TotalSF,ScreenPorch,Functional,MasVnrArea,WoodDeckSF,TotRmsAbvGrd,BsmtFinType1,BsmtFullBath,HeatingQC,1stFlrSF,GarageType,LotShape,RoofStyle,LotFrontage,SaleCondition,BsmtFinSF1,HouseStyle,BldgType,KitchenAbvGr,Neighborhood,Exterior1st,YearBuilt
8814,6,1,3,3,50,1.0,0,3,10320,102,3,7,13,2225,0,6,0.0,57,7,5,0,0,756,5,3,1,60.0,4,0,0,0,1,9,8,1906
10850,7,2,2,2,60,3.0,0,2,8125,3,3,5,2,2642,0,6,100.0,0,7,2,1,0,1112,1,3,1,65.0,4,812,5,0,1,21,5,2006
9576,7,2,2,2,120,2.0,1,2,6792,1,3,5,0,2736,0,6,94.0,132,6,5,0,0,1368,1,0,1,40.0,5,0,2,4,1,16,12,2005
23364,9,3,0,2,60,3.5,0,3,16259,0,0,5,0,3845,0,6,370.0,240,9,5,0,0,1249,1,3,1,111.0,5,0,5,0,1,16,12,2006
6695,5,1,3,3,20,1.0,0,3,7560,51,3,6,44,2368,0,2,0.0,0,6,3,0,4,1339,1,3,3,70.0,0,504,2,0,1,12,3,1958
12873,7,2,2,3,60,2.5,0,2,16770,12,3,5,12,3034,0,6,30.0,0,7,5,0,2,1195,1,1,1,58.0,4,0,5,0,1,15,12,1998
19616,8,3,0,2,60,3.5,1,2,13418,2,0,5,1,3569,0,6,132.0,113,9,5,0,0,1132,3,3,1,108.0,4,0,5,0,1,16,12,2004
10563,7,2,2,2,60,2.5,1,2,7875,3,3,5,3,2292,0,6,0.0,0,8,5,0,0,807,1,3,1,63.0,4,0,5,0,1,8,12,2003
10038,7,2,2,2,20,2.0,1,2,8529,8,3,5,8,2888,0,6,0.0,290,6,2,0,0,1434,1,0,1,65.0,4,20,2,0,1,20,12,2001
7764,6,2,2,2,20,3.0,0,3,7153,17,3,5,17,2572,0,6,88.0,112,6,2,1,2,1294,1,3,1,66.0,4,1200,2,0,1,20,6,1991
10080,6,1,2,3,70,2.0,0,3,15576,93,3,7,32,2520,0,6,0.0,0,8,5,0,0,840,1,3,1,63.0,4,0,5,0,1,6,13,1915
10326,6,2,2,2,60,3.0,0,2,8462,13,3,5,13,2649,0,6,105.0,300,7,2,0,0,936,1,0,1,70.0,4,814,5,0,1,20,6,1994
3456,4,2,3,3,20,1.0,0,3,12735,36,3,5,36,1728,0,6,0.0,216,5,1,0,4,864,5,0,3,74.5,4,600,2,0,1,12,8,1972
10507,7,2,2,3,160,2.5,0,3,2280,9,3,5,9,2245,0,6,360.0,0,6,0,0,2,757,5,3,1,24.0,4,549,5,3,1,21,8,1999
11685,5,2,3,3,190,2.0,0,3,13600,107,3,5,57,2999,0,3,0.0,0,10,5,0,4,1422,5,3,1,85.0,4,0,5,1,2,17,13,1900
13104,7,2,2,3,20,2.5,1,3,10400,18,0,5,18,3717,0,6,102.0,197,6,2,0,2,1872,1,3,1,80.0,4,929,2,0,1,14,13,1988
10710,7,3,2,2,20,3.0,1,2,14572,3,0,5,3,3060,0,6,0.0,144,7,2,1,0,1530,1,2,3,182.0,3,1300,2,0,1,8,12,2004
8904,6,0,3,3,75,2.0,1,3,6300,94,3,6,7,2226,0,6,0.0,0,9,5,0,0,742,1,3,1,35.0,4,0,4,0,1,17,13,1914
2520,4,1,2,2,180,2.0,0,3,1526,39,0,8,7,1260,0,6,0.0,0,3,2,1,4,630,1,3,1,21.0,4,515,6,3,1,10,5,1970
7200,6,1,3,3,30,1.0,0,3,11340,83,3,5,56,2400,0,6,0.0,0,7,5,0,4,1200,5,3,1,84.0,3,0,2,0,1,17,13,1923
17232,6,2,2,3,60,3.5,1,3,12227,31,3,7,13,4202,0,6,424.0,550,11,0,1,4,1542,1,0,1,80.0,4,896,5,0,1,14,6,1977
8670,6,2,3,3,80,1.5,1,3,12095,45,1,6,45,2572,0,6,115.0,180,7,4,0,4,1445,1,0,1,74.5,4,564,7,0,1,12,8,1964
6696,6,2,3,3,20,1.5,0,3,10000,48,3,6,48,2232,385,6,261.0,0,5,5,0,4,1116,1,0,3,87.0,4,0,2,0,1,12,13,1962
14630,7,2,2,2,160,3.0,1,2,5062,23,2,5,23,3280,0,2,0.0,219,6,2,1,2,1190,1,0,1,53.5,4,828,5,4,1,22,6,1984
4715,5,2,2,3,90,2.0,2,3,7032,27,1,5,27,1886,0,6,0.0,42,4,2,1,4,943,5,0,1,74.5,4,943,6,2,1,12,8,1979
9648,6,1,3,2,50,2.5,1,3,6171,84,3,6,19,2584,0,6,0.0,147,7,1,0,0,1160,5,3,1,51.0,4,264,0,0,1,18,14,1925
5184,4,2,3,3,90,2.0,0,3,10791,39,3,5,39,1296,0,6,0.0,0,6,5,0,4,1296,4,3,1,72.0,4,0,2,2,2,19,8,1967
4200,5,0,3,3,45,1.0,1,3,4388,77,3,7,57,1512,0,6,0.0,0,5,3,0,0,840,1,0,1,55.0,4,116,1,0,1,17,14,1930
13846,7,2,3,3,60,2.5,1,3,9900,40,3,5,40,2810,0,6,342.0,0,9,1,0,2,1098,1,3,1,80.0,4,552,5,0,1,14,8,1968
6993,7,2,3,0,85,2.0,0,0,12122,47,0,9,1,1943,0,6,210.0,144,6,0,1,2,999,1,0,1,74.5,4,867,6,0,1,12,5,1961
5748,6,2,2,3,120,2.0,0,3,4928,33,3,6,33,1916,0,6,0.0,0,5,3,0,4,958,1,0,1,24.0,4,958,2,4,1,13,9,1976
21816,8,2,2,2,70,2.5,2,2,10570,75,3,8,13,3580,0,0,0.0,0,10,4,0,4,1549,5,3,3,70.0,4,297,5,0,1,6,3,1932
5835,5,2,3,3,30,1.0,1,3,8731,87,3,5,57,2082,126,0,0.0,0,6,1,0,4,1167,5,0,1,98.0,4,645,2,0,1,3,11,1920
11106,6,2,3,2,60,2.5,1,3,9760,43,1,8,14,2673,0,6,340.0,239,7,1,0,2,1020,1,3,3,80.0,4,536,5,0,1,12,13,1964
7512,6,2,3,2,20,1.0,0,2,10721,49,3,6,49,2504,0,6,243.0,0,7,5,0,0,1252,5,0,3,80.0,4,0,2,0,1,12,6,1959
3648,4,0,3,3,50,1.0,0,3,6240,59,3,5,56,912,0,6,0.0,0,3,5,0,2,672,1,3,1,52.0,4,0,0,0,1,3,0,1947
5200,5,2,2,2,20,2.0,0,3,12464,13,3,5,13,2080,0,6,0.0,168,6,2,1,2,1040,5,1,1,82.0,4,732,2,0,1,5,12,1996
9150,6,2,2,2,160,2.5,1,2,2117,7,3,5,7,2281,0,6,456.0,0,5,2,0,0,769,5,3,1,73.5,4,436,5,3,1,21,8,2000
19616,8,2,2,2,60,2.5,1,2,16226,9,3,5,8,3480,0,6,0.0,208,9,2,0,0,1210,3,2,1,66.0,4,281,5,0,1,5,12,1998
25824,8,2,2,2,20,4.0,1,2,12692,15,3,5,14,6428,0,6,0.0,264,10,2,1,0,3228,1,0,3,90.5,4,1231,2,0,1,15,3,1992
8162,7,2,2,2,80,3.0,0,2,9587,3,1,5,3,2022,0,6,182.0,212,5,2,1,0,1166,1,0,1,59.0,4,655,7,0,1,8,12,2005
11076,6,1,3,3,50,2.0,1,3,10496,58,2,6,57,2886,0,6,320.0,0,7,4,0,0,1168,1,3,1,78.0,4,196,0,0,1,12,13,1949
5370,5,2,2,3,20,2.5,0,3,10140,31,3,6,31,2130,0,6,0.0,0,6,0,1,0,1074,1,3,1,78.0,4,788,2,0,1,14,6,1975
16408,7,3,2,2,60,2.5,1,2,10208,13,3,5,12,3608,0,6,921.0,220,7,5,0,0,1277,1,0,1,79.0,4,0,5,0,1,15,12,1996
4465,5,2,3,2,45,1.5,0,3,9600,58,3,7,4,1738,0,6,0.0,0,4,0,0,4,893,5,3,1,60.0,4,220,1,0,1,12,8,1949
8958,6,2,2,2,20,3.0,1,3,13125,11,1,5,10,2971,0,6,215.0,140,7,2,1,0,1493,1,3,1,75.0,4,994,2,0,1,5,12,1997
15744,8,3,0,0,60,2.5,1,2,12003,1,3,5,0,2742,0,6,84.0,0,8,5,0,0,774,3,3,1,92.0,5,0,5,0,1,23,12,2009
6024,6,2,3,3,20,2.0,1,3,11241,40,3,7,40,2008,0,6,180.0,0,5,0,1,0,1004,1,0,1,74.5,4,578,2,0,1,12,13,1970
7280,5,1,1,3,50,2.5,1,3,7585,58,2,3,56,2266,0,6,0.0,0,7,5,1,1,1002,5,3,1,50.0,4,0,0,0,1,7,8,1948
9810,6,2,2,3,50,1.5,1,3,8737,84,3,7,57,2700,0,6,0.0,0,6,4,0,0,915,5,0,1,70.0,4,300,0,0,1,3,3,1923
8748,6,1,3,3,50,1.5,1,3,17503,62,3,5,60,2370,0,6,0.0,192,6,5,0,4,912,1,3,1,78.0,0,0,0,0,1,12,12,1948
7344,6,2,0,3,120,3.0,0,3,4500,10,3,5,10,2448,0,6,425.0,0,5,2,1,0,1224,1,3,3,71.0,4,883,2,4,1,11,12,1999
10542,7,2,2,2,120,2.0,1,2,3013,1,1,5,1,2868,0,6,145.0,142,6,2,0,0,1506,1,3,1,43.0,4,16,2,4,1,0,12,2005
10680,5,2,3,3,20,2.0,0,3,10680,55,3,3,55,4272,0,4,44.0,0,7,3,0,4,2136,5,3,3,89.0,4,756,2,0,1,12,13,1951
9912,7,2,2,2,160,3.5,0,2,2572,11,3,5,11,2112,0,6,0.0,0,6,0,1,0,696,5,3,3,24.0,4,604,5,3,1,21,8,1999
26330,10,3,0,0,20,3.5,2,0,11400,6,1,5,5,5266,0,6,705.0,314,8,2,1,0,2633,1,3,3,90.5,4,1282,2,0,1,15,12,2001
11744,8,3,2,2,20,2.0,1,2,9612,1,3,5,0,2936,0,6,72.0,210,6,5,0,0,1468,1,3,1,74.0,5,0,2,0,1,21,12,2008
3865,5,1,3,3,20,1.0,0,3,7677,55,3,5,55,1546,0,6,0.0,0,4,1,0,2,773,1,3,1,57.0,0,570,2,0,1,12,12,1953
6510,5,1,3,3,160,2.5,0,3,1680,38,3,5,38,1932,0,6,142.0,0,6,5,0,4,630,5,3,1,21.0,0,0,5,3,1,2,6,1971
4500,5,2,3,2,20,1.5,0,3,7200,59,2,7,10,1800,0,6,0.0,222,5,1,0,4,900,5,3,1,60.0,4,234,2,0,1,12,13,1951
5424,6,1,3,3,45,1.0,0,2,6000,83,3,7,5,1788,0,6,0.0,0,4,5,0,2,904,5,3,1,50.0,4,0,1,0,1,3,13,1926
11064,6,2,3,2,20,3.0,1,2,16381,37,0,5,37,3688,0,6,312.0,0,7,4,1,2,1844,1,0,1,68.0,4,1110,2,0,1,6,9,1969
10885,7,2,2,2,120,2.0,1,2,3182,4,0,5,3,2928,0,6,16.0,143,7,2,0,0,1555,1,3,1,43.0,4,16,2,4,1,0,12,2005
6485,5,2,3,3,20,1.5,1,3,8532,55,3,6,19,2594,0,6,650.0,0,5,4,0,2,1297,1,3,3,74.0,4,1213,2,0,1,12,13,1954
6116,4,1,3,3,50,2.0,0,3,8405,64,3,3,59,1529,0,4,0.0,92,9,5,0,4,1088,5,3,1,50.0,4,0,0,0,1,7,14,1945
5199,3,2,3,3,20,2.0,1,3,13680,54,3,5,54,1733,0,3,0.0,0,8,5,0,0,1733,1,0,3,66.5,4,0,2,0,1,7,3,1955
10260,6,2,2,2,60,2.5,0,2,9291,15,3,5,15,2542,0,6,120.0,144,7,2,0,0,832,1,0,1,76.0,4,426,5,0,1,20,6,1993
11208,6,2,2,3,80,3.5,1,3,12090,23,3,7,4,2453,147,6,74.0,268,7,5,0,0,1140,3,3,3,78.0,0,0,7,0,1,14,12,1984
5630,5,2,3,3,20,3.0,1,3,17400,29,3,5,29,2252,0,6,0.0,295,5,0,1,1,1126,1,3,1,80.0,4,936,2,0,1,11,3,1977
7714,7,2,2,2,160,2.5,0,2,5105,3,3,5,3,1653,0,6,0.0,0,4,2,0,0,551,5,1,1,73.5,4,239,5,4,1,21,8,2004
11478,6,2,3,3,50,1.5,1,3,7558,81,3,6,59,2809,0,6,0.0,0,9,5,0,2,1172,5,3,1,57.0,4,0,0,0,1,6,3,1928
12536,8,3,2,0,120,3.0,1,2,3982,0,0,5,0,3087,0,6,0.0,312,7,2,1,0,1567,1,3,3,53.0,5,1154,2,4,1,0,12,2006
5250,5,1,3,3,20,1.0,0,3,9600,53,3,6,53,2100,0,6,0.0,0,5,4,0,2,1050,1,3,3,80.0,4,504,2,0,1,12,8,1956
12640,8,3,2,2,20,2.0,0,2,11932,1,3,5,0,3160,0,6,186.0,0,7,5,0,0,1580,1,3,1,92.0,5,0,2,0,1,21,12,2007
10512,8,2,2,2,20,3.0,0,2,8640,0,2,5,0,2614,0,6,72.0,135,6,2,1,0,1314,1,3,1,72.0,5,936,2,0,1,21,5,2009
16752,6,2,2,3,50,2.0,2,2,10440,88,3,7,58,4302,480,4,0.0,0,8,3,0,0,1584,5,3,1,60.0,4,493,0,0,1,17,3,1920
10128,6,2,2,2,60,3.5,0,3,12798,11,1,5,11,2304,0,6,0.0,403,8,2,1,2,616,1,0,1,79.0,4,462,5,0,1,4,12,1997
7392,6,2,2,3,20,2.0,0,3,11120,24,3,6,24,2464,0,6,0.0,0,6,1,0,4,1232,1,0,1,68.0,4,660,2,0,1,24,9,1984
7374,6,2,2,3,160,1.5,1,3,1300,29,3,6,29,1790,0,6,0.0,150,5,0,0,4,561,1,3,1,24.0,4,285,5,4,1,1,8,1980
5097,3,2,1,3,190,3.0,0,3,10615,109,2,5,39,2677,0,6,0.0,0,7,1,1,4,1014,4,0,1,107.0,0,440,5,1,2,17,6,1900
3744,4,2,1,3,20,1.0,0,1,6000,56,3,4,56,1872,0,3,0.0,0,4,5,0,4,936,5,3,1,60.0,4,0,2,1,1,17,8,1953
13636,7,2,2,2,60,2.5,1,2,12393,2,3,5,1,2795,0,6,0.0,100,8,5,0,0,847,3,1,1,41.0,4,0,5,0,1,5,12,2004
20016,9,3,0,0,60,3.5,1,2,8834,5,3,5,4,3686,0,6,216.0,184,10,2,1,0,1462,1,3,3,74.0,4,1170,5,0,1,16,12,2004
10010,5,3,3,3,90,2.0,0,3,6270,58,3,6,57,3003,0,6,0.0,0,8,1,0,4,1001,0,3,1,82.0,4,284,5,2,2,6,8,1949
11958,6,2,3,3,60,2.5,1,3,14803,35,3,5,35,2818,0,6,252.0,0,8,4,0,2,1097,1,0,1,80.0,4,416,5,0,1,14,6,1971
13027,7,2,2,2,60,3.5,0,2,13450,4,3,5,4,2777,0,6,0.0,146,8,2,1,0,920,3,0,1,95.0,4,700,5,0,1,5,12,2002
5205,5,1,3,3,20,2.0,0,3,9600,50,3,6,50,2082,0,6,132.0,224,6,0,1,0,1041,1,3,1,80.0,4,991,2,0,1,12,8,1959
5916,6,1,3,3,30,1.0,1,3,6180,81,3,5,57,1946,0,6,0.0,0,5,5,0,4,986,5,3,1,60.0,4,0,2,0,1,3,13,1926
9835,7,2,2,2,120,2.0,1,2,3136,3,3,5,3,2810,0,6,163.0,148,6,5,0,0,1405,1,0,1,91.5,4,0,2,4,1,16,12,2003
8582,7,3,2,2,20,2.0,0,3,10402,1,3,5,1,2452,0,6,0.0,0,6,5,0,0,1226,1,0,1,94.0,4,0,2,0,1,5,12,2009
5028,6,1,3,1,30,2.0,0,3,10267,90,2,7,8,1654,0,6,0.0,0,5,4,1,0,838,5,3,1,55.0,4,210,2,0,1,3,11,1918
2592,3,1,3,3,30,2.0,0,3,8212,96,3,3,60,1728,0,6,0.0,0,5,4,1,4,864,5,3,1,45.0,4,203,2,0,1,7,11,1914
5030,5,0,3,3,20,1.0,0,3,9000,49,3,3,49,2012,0,6,0.0,0,5,2,0,4,1006,1,3,1,70.5,4,288,2,0,1,19,13,1959
16578,9,3,0,2,20,2.5,1,2,50271,25,1,5,19,3684,0,6,0.0,857,5,2,2,2,1842,1,0,1,68.0,4,1810,2,0,1,24,14,1981
13680,8,3,0,2,20,3.0,1,2,13891,1,1,5,0,3420,0,6,436.0,0,6,2,1,0,1710,1,3,3,107.0,5,1400,2,0,1,16,12,2007
18104,8,2,2,2,60,2.5,1,2,12090,8,3,5,8,3404,0,6,650.0,144,10,5,0,2,1165,3,3,3,93.0,0,0,5,0,1,15,12,1998
9160,4,2,3,3,190,2.0,0,3,11340,125,3,6,60,3067,0,6,0.0,0,11,5,0,2,1246,5,3,1,60.0,4,0,5,1,2,17,12,1885
4400,4,1,3,3,20,2.0,1,3,12493,48,3,5,48,2200,0,6,0.0,355,6,0,1,4,1100,1,0,1,74.5,4,419,2,0,1,12,13,1960
12702,6,2,3,3,20,2.5,2,3,12925,38,2,7,38,3322,0,6,0.0,0,7,1,0,0,2117,1,0,1,74.5,4,865,2,0,1,12,3,1970
3840,4,1,3,3,20,1.0,0,3,8926,53,3,3,53,1632,160,6,0.0,64,5,5,0,0,960,2,0,1,66.5,0,0,2,0,1,7,0,1956
12418,7,2,3,3,50,2.0,2,3,6120,77,3,5,58,2726,0,2,0.0,90,8,5,0,2,1022,5,3,1,51.0,0,0,0,0,2,17,3,1931
6492,6,1,3,3,20,1.0,1,3,11664,59,3,5,57,2164,0,6,206.0,0,5,1,0,4,1082,5,3,1,60.0,4,336,2,0,1,12,8,1948
5610,5,2,3,2,20,2.0,0,3,12000,60,3,7,3,2046,0,6,0.0,0,6,2,1,0,1122,1,3,1,100.0,4,144,2,0,1,17,8,1948
10704,8,2,2,2,120,3.0,0,2,4920,9,2,5,9,2676,0,6,0.0,0,6,2,1,0,1338,1,3,1,41.0,4,616,2,4,1,22,5,2001
10536,6,2,0,3,60,3.5,0,2,9303,11,3,5,10,2628,0,6,42.0,144,7,0,1,0,888,1,0,3,85.0,4,742,5,0,1,23,12,1996
7812,6,1,2,2,80,2.5,0,3,9350,43,1,7,16,2604,0,2,108.0,333,7,3,0,0,1302,1,3,3,85.0,4,270,7,0,1,12,6,1964
3804,4,1,3,3,30,1.0,0,3,8765,70,3,6,56,1902,0,6,0.0,0,6,0,0,0,951,5,3,1,50.0,0,285,2,0,1,9,13,1936
5922,6,1,3,3,160,1.5,0,3,1953,33,3,5,33,1470,0,6,408.0,72,5,1,0,4,483,5,3,1,21.0,4,309,5,3,1,2,6,1973
5450,5,2,0,3,20,2.5,0,3,7024,2,3,5,1,2180,0,6,0.0,0,5,0,1,2,1090,1,3,1,60.0,4,980,2,0,1,7,12,2005
8020,5,2,3,3,50,2.0,0,3,10998,68,3,5,49,2588,0,3,0.0,0,6,3,0,0,984,5,3,1,60.0,4,408,0,0,1,7,13,1941
9072,6,2,2,2,160,2.5,1,2,2117,7,3,5,7,2268,0,6,513.0,0,4,2,0,0,756,5,3,1,73.5,4,420,5,4,1,21,8,2000
9462,6,1,3,1,50,1.0,1,3,6435,67,3,5,56,2549,0,6,0.0,0,6,5,0,2,972,5,3,1,65.0,4,0,0,0,1,3,8,1939
15169,7,2,3,2,60,3.5,2,2,17542,33,1,7,4,3359,0,6,0.0,220,9,3,1,4,1516,1,0,1,68.0,4,125,5,0,1,24,13,1974
7272,6,2,2,3,80,2.0,1,3,8471,29,0,7,11,1718,0,6,46.0,292,6,0,1,4,1212,1,0,1,88.0,4,506,7,0,1,19,6,1977
4845,5,2,3,3,20,1.5,0,3,10356,32,0,6,32,1938,0,6,0.0,0,5,1,0,4,969,1,3,1,120.0,4,716,2,0,1,5,6,1975
6432,6,2,2,3,180,2.0,0,3,3675,3,1,5,3,1619,0,6,80.0,0,5,2,1,0,1072,2,3,1,35.0,4,459,7,4,1,7,12,2005
12144,8,2,0,0,120,1.5,1,0,12677,5,1,5,4,3036,0,6,472.0,185,6,2,0,0,1518,1,0,3,62.0,4,1218,2,4,1,16,8,2003
5940,5,1,3,3,20,1.0,0,3,26142,48,3,7,48,2376,0,6,189.0,261,6,4,0,4,1188,1,0,1,71.0,4,593,2,0,1,11,6,1962
13706,7,3,2,2,60,2.5,1,2,10625,3,3,5,3,2984,0,6,0.0,154,9,5,0,0,1026,1,3,1,85.0,4,0,5,0,1,21,5,2005
6414,6,2,2,3,120,2.0,0,3,4043,31,3,6,31,2138,200,6,0.0,0,4,0,0,4,1069,1,3,1,53.0,0,559,2,4,1,13,9,1977
14304,8,2,2,0,20,2.0,1,2,11838,8,0,5,8,3541,0,6,0.0,202,7,5,0,0,1788,1,3,3,70.0,4,0,2,0,1,5,12,2001
12070,5,2,3,3,190,2.0,1,3,10800,106,3,4,36,3368,0,4,0.0,142,10,1,0,4,1766,1,3,1,60.0,4,664,0,1,2,17,13,1900
2160,3,1,3,3,20,1.0,0,3,6627,59,3,6,58,720,0,6,0.0,0,4,5,0,4,720,5,0,3,52.0,4,0,2,0,1,3,12,1949
7566,6,2,3,3,20,2.0,1,3,9120,50,3,6,50,2522,288,6,0.0,0,6,0,1,0,1261,1,3,3,76.0,4,662,2,0,1,12,8,1958
4375,5,1,3,3,30,2.0,0,3,6120,78,3,7,16,1590,0,6,0.0,48,5,1,1,4,875,5,3,1,51.0,4,209,2,0,1,3,13,1931
3360,5,1,3,3,30,1.0,0,3,10200,68,3,8,11,1344,0,6,0.0,168,4,5,0,0,672,5,3,1,60.0,4,0,2,0,1,19,13,1940
5880,6,0,2,3,90,3.0,0,3,9400,31,1,5,31,1925,0,6,250.0,0,4,2,0,4,980,1,0,0,35.0,1,945,6,2,0,7,14,1975
3642,3,3,3,3,50,1.0,0,3,10410,91,3,4,56,1886,0,6,0.0,216,6,5,0,4,694,5,3,1,60.0,3,0,0,0,1,17,13,1915
7430,5,2,3,3,20,2.0,0,3,9937,45,3,7,10,2972,0,6,0.0,0,7,1,1,0,1486,5,3,3,75.0,4,637,2,0,1,7,8,1964
9960,6,1,3,3,70,1.5,1,3,11988,74,3,7,13,2375,0,6,0.0,0,6,3,0,1,849,5,0,3,74.0,4,326,5,0,1,6,11,1934
8519,7,2,2,2,80,3.0,0,3,9947,19,0,5,18,2405,0,6,0.0,168,6,2,1,0,1217,1,0,1,71.0,4,611,7,0,1,11,6,1990
10948,7,1,3,1,70,1.5,1,3,12000,68,3,7,59,2268,0,6,0.0,0,7,4,0,0,860,1,3,1,75.0,4,275,5,0,1,6,8,1941
10430,7,2,2,2,60,3.5,1,2,15384,4,0,5,3,2278,0,6,0.0,100,8,2,1,0,788,1,0,1,60.0,4,724,5,0,1,8,12,2004
25552,8,2,2,3,70,2.5,2,3,12168,73,2,6,9,4159,0,6,0.0,0,10,1,0,4,1940,2,3,1,78.0,2,428,5,0,1,6,3,1934
10507,7,2,2,2,20,3.0,0,2,10335,10,1,5,10,2991,0,6,183.0,144,6,2,1,0,1501,1,0,1,78.0,4,679,2,0,1,5,12,1999
9240,7,2,2,2,60,2.5,0,2,7750,4,3,5,4,1980,0,6,0.0,0,6,5,0,0,660,1,3,1,65.0,4,0,5,0,1,8,12,2003
20896,8,3,2,2,60,3.5,1,2,12203,11,3,5,10,3837,0,6,975.0,250,8,2,1,0,1276,1,0,3,98.0,4,854,5,0,1,15,12,1998
24896,8,2,3,2,75,3.5,1,2,25419,88,3,4,16,4080,0,6,0.0,0,8,2,1,2,1360,5,3,1,174.0,0,1036,5,0,1,12,11,1918
8920,4,1,3,3,75,2.0,0,2,6204,94,3,5,56,2544,0,6,0.0,0,10,5,1,4,954,5,3,1,60.0,4,0,3,0,1,18,13,1912
14154,7,2,2,3,60,2.5,1,3,10005,31,3,5,31,3182,0,6,299.0,288,8,1,0,0,1156,1,3,3,83.0,4,392,5,0,1,4,9,1977
15841,7,2,3,2,60,3.5,1,3,16659,29,3,7,12,3058,0,6,34.0,0,9,0,1,1,1468,1,0,1,80.0,4,795,5,0,1,14,9,1977
11424,7,2,2,3,60,2.5,1,3,9084,8,3,5,8,2567,0,6,0.0,0,8,5,0,2,955,1,0,3,63.0,4,0,5,0,1,8,12,1998
10304,8,2,2,0,120,2.5,2,2,14963,12,3,5,12,2548,224,6,0.0,120,4,2,1,0,1288,1,1,1,38.0,4,786,2,4,1,24,3,1996
6480,6,1,3,3,20,1.0,0,3,9464,50,3,7,50,2160,130,6,135.0,0,5,1,0,2,1080,1,3,3,75.0,4,570,2,0,1,12,8,1958
10200,6,2,2,2,20,3.0,0,2,9135,3,0,5,3,3382,0,6,120.0,192,7,2,1,0,1700,1,3,1,70.0,4,340,2,0,1,5,12,2003
7860,6,1,1,3,50,2.0,0,3,7000,82,3,6,56,1927,0,2,0.0,0,6,3,0,2,865,1,3,1,50.0,4,617,0,0,1,17,8,1924
4268,4,2,2,2,20,2.0,0,3,9600,60,3,7,15,2134,0,3,0.0,290,4,1,0,4,1067,1,3,1,60.0,4,442,2,0,1,19,12,1950
11568,6,1,1,1,190,2.0,0,3,9142,96,3,8,56,2948,0,6,0.0,0,9,5,0,2,908,5,3,1,69.0,4,0,5,1,2,17,0,1910
19488,7,2,2,2,60,4.5,2,3,16692,28,3,5,28,4176,440,6,184.0,0,12,1,1,4,1392,1,0,1,80.0,4,790,5,0,1,14,9,1978
14679,7,2,2,2,60,3.5,1,3,9750,8,0,6,8,3205,0,6,0.0,253,8,2,1,0,1108,5,3,1,75.0,4,975,5,0,1,5,12,1998
4896,6,1,3,3,30,1.0,0,2,5890,78,0,8,1,1632,0,6,0.0,0,5,0,0,0,816,5,3,1,60.0,4,538,2,0,1,9,13,1930
11718,6,2,2,2,60,3.5,2,2,53107,15,0,5,15,3533,0,6,0.0,216,9,2,1,0,1079,1,1,1,80.0,4,985,5,0,1,4,6,1992
13272,8,2,2,0,120,3.0,1,2,5664,9,3,5,9,3160,0,6,0.0,212,5,2,1,0,1659,1,0,1,40.0,4,1158,2,4,1,22,5,2000
8895,5,2,3,3,20,2.5,1,3,17920,51,2,4,32,3542,312,6,0.0,0,6,0,1,4,1779,1,3,3,102.0,0,306,2,0,1,19,13,1955
8736,7,2,2,2,120,2.0,0,2,3010,1,0,5,0,2496,0,6,16.0,108,5,2,0,0,1248,1,3,1,43.0,5,16,2,4,1,0,12,2005
13503,7,2,2,2,60,3.5,1,2,7050,6,3,5,6,2986,0,6,0.0,0,7,2,1,0,1057,1,3,1,73.5,4,738,5,0,1,21,12,2001
7572,6,2,2,3,20,2.5,1,3,9600,31,1,8,31,2524,0,6,0.0,298,6,0,0,0,1262,1,3,1,80.0,4,978,2,0,1,24,8,1976
18872,7,3,0,0,60,3.5,1,2,9965,0,0,5,0,3960,168,6,220.0,120,10,2,1,0,1282,3,3,1,77.0,5,984,5,0,1,5,12,2007
4470,5,1,3,3,20,2.0,1,3,8450,45,3,8,1,1788,0,6,0.0,416,5,2,1,0,894,5,3,1,65.0,4,553,2,0,1,19,8,1965
11472,6,2,1,3,190,2.0,1,3,10800,103,3,7,8,2394,0,6,0.0,0,7,5,0,0,1221,5,3,1,60.0,4,0,0,1,2,17,13,1905
4825,5,1,3,3,20,2.0,0,3,7800,41,3,5,41,1793,0,6,0.0,421,6,1,1,2,965,5,3,1,60.0,0,641,2,0,1,20,12,1965
10944,6,0,3,3,90,3.0,0,3,9400,39,0,5,39,2736,0,6,0.0,128,8,5,0,4,912,1,3,4,94.0,4,0,5,2,2,11,8,1971
14296,8,3,2,2,20,2.0,1,2,14781,5,1,5,4,3540,0,6,178.0,198,7,5,0,0,1787,1,1,3,70.0,4,0,2,0,1,5,12,2001
5760,4,0,3,1,90,2.0,0,3,12108,53,3,4,53,2880,0,6,270.0,0,8,0,0,4,1440,1,3,1,92.0,4,133,2,2,2,7,12,1955
7512,6,1,3,3,50,1.0,0,3,9600,58,3,5,58,2284,0,6,0.0,0,6,1,0,4,1032,1,3,1,80.0,0,280,0,0,1,12,12,1950
15896,8,2,2,2,20,3.0,1,2,14303,14,1,5,14,3973,0,6,554.0,262,7,2,1,0,1987,1,0,3,91.0,4,1314,2,0,1,15,6,1994
