QualityArea,OverallQual,GarageCars,KitchenQual,BsmtQual,MSSubClass,TotalBath,ExterQual,Fireplaces,BsmtExposure,LotArea,HouseAge,OverallCond,TotalSF,MasVnrArea,TotRmsAbvGrd,RemodAge,ScreenPorch,Functional,WoodDeckSF,BsmtFinType1,BsmtFullBath,RoofStyle,GarageFinish,LotFrontage,1stFlrSF,LotShape,BldgType,HeatingQC,HouseStyle,FireplaceQu,BsmtCond,SaleCondition,GarageType,KitchenAbvGr,BsmtFinSF1,Neighborhood,Exterior1st,3SsnPorch,PoolArea
7464,6,1,3,4,20,1.5,3,2,3,11988,50,6,2488,0.0,6,50,0,6,0,5,0,1,3,90.0,1244,0,0,0,2,2,4,4,1,1,777,12,12,0,0
14360,8,2,2,2,20,2.0,2,1,3,9742,6,5,3572,281.0,7,6,0,6,171,6,0,3,2,75.0,1795,3,0,0,2,2,4,4,1,1,0,5,12,0,0
7002,6,2,2,2,20,3.0,3,0,3,9248,17,6,2325,106.0,6,17,0,6,120,2,1,1,2,65.0,1167,0,0,2,2,3,4,4,1,1,560,8,6,0,0
12624,8,3,0,2,20,2.0,2,1,3,9262,1,5,3151,194.0,7,0,0,6,0,6,0,1,0,78.0,1578,3,0,0,2,2,4,5,1,1,0,21,5,0,0
15264,8,2,2,2,60,2.5,2,0,3,14191,8,5,2875,0.0,9,8,0,6,135,6,0,1,0,85.0,993,3,0,0,5,3,4,4,1,1,0,23,12,0,0
7188,6,0,3,4,50,1.0,3,0,3,5586,88,7,2099,0.0,7,10,0,6,0,6,0,1,1,60.0,1088,0,0,2,0,3,4,0,6,1,0,17,8,0,0
15808,8,3,2,0,20,3.0,2,1,1,14977,1,5,3952,304.0,7,0,0,6,250,2,1,1,2,110.0,1976,0,0,0,2,0,4,5,1,1,1350,16,12,0,0
5312,4,1,3,4,70,1.0,3,0,3,9906,81,4,2014,0.0,8,56,0,6,0,6,0,1,3,57.0,810,3,0,1,5,3,4,3,5,1,0,17,8,0,0
6340,5,1,2,2,20,1.5,3,0,0,9286,32,7,2536,0.0,5,20,0,6,173,0,0,1,3,70.0,1268,0,0,4,2,3,1,4,5,1,196,5,6,0,0
8750,7,2,2,2,160,2.5,2,0,3,4017,2,5,1875,0.0,5,1,0,6,0,6,0,1,0,35.0,625,0,4,0,5,3,4,4,5,1,0,21,8,0,0
8320,5,0,3,3,90,2.0,3,0,4,9825,45,5,1664,0.0,8,45,0,6,0,4,0,3,1,75.0,1664,3,2,4,2,3,2,4,6,2,0,7,1,0,0
8496,6,2,3,4,60,2.5,3,1,3,11700,38,6,2124,420.0,7,38,119,6,0,0,0,1,2,90.0,708,3,0,2,5,5,4,4,1,1,404,14,6,0,0
13746,6,2,3,4,190,2.5,3,1,2,7200,97,6,3505,0.0,9,9,99,6,0,5,0,3,3,60.0,1260,3,1,0,4,2,0,4,5,2,1046,17,8,0,0
11970,7,2,2,0,20,2.0,2,1,2,12118,5,5,3420,108.0,7,4,180,6,100,6,0,3,0,43.0,1710,0,0,0,2,2,4,4,1,1,0,11,12,0,0
3080,5,1,3,4,30,1.0,3,0,3,6000,85,7,1232,0.0,4,56,0,6,0,3,0,1,3,50.0,616,3,0,2,2,3,4,4,5,1,616,3,13,0,0
5250,5,1,3,4,20,2.0,3,0,3,10659,45,6,2100,0.0,6,45,0,6,0,5,1,3,3,74.5,1050,0,0,4,2,3,4,4,1,1,915,12,13,0,0
7512,6,2,3,2,20,2.0,3,1,1,13500,48,7,2854,0.0,4,33,0,6,409,1,1,0,2,80.0,1252,3,0,2,2,2,4,4,1,1,429,4,3,0,0
4950,5,2,3,2,20,2.0,3,0,3,8072,15,5,1980,0.0,5,14,0,6,0,0,1,1,3,60.0,990,3,0,0,2,3,1,4,5,1,746,5,12,0,0
5390,5,1,2,4,20,2.0,3,0,2,9717,60,6,2156,0.0,5,14,0,6,366,2,1,3,3,68.0,1078,3,0,2,2,3,4,4,1,1,49,12,8,0,0
12522,6,2,2,4,60,2.5,3,0,1,12205,41,8,2919,157.0,9,0,0,6,133,3,0,1,0,80.0,976,0,0,2,5,3,0,4,1,1,568,4,6,0,0
8574,6,2,2,4,20,1.5,3,2,3,14585,47,6,2573,85.0,7,20,0,6,216,1,0,1,3,74.5,1429,0,0,0,2,2,4,4,1,1,594,12,13,0,0
9060,5,2,2,2,190,2.0,3,1,3,7630,110,9,2172,0.0,8,14,0,6,344,6,0,1,3,76.0,1032,3,1,2,5,4,4,4,5,2,0,17,13,0,0
6828,6,1,3,4,80,1.5,3,0,0,10482,49,8,1726,63.0,6,49,0,6,224,2,0,3,2,65.0,1138,3,0,0,7,3,4,4,1,1,507,12,12,0,0
7420,5,2,3,2,20,2.0,3,1,0,12243,36,6,2968,0.0,7,36,180,6,224,0,0,1,3,70.0,1484,0,0,2,2,5,4,4,1,1,998,14,9,0,0
10899,7,2,2,2,120,2.0,2,1,1,3196,3,5,2931,18.0,7,2,0,6,143,6,0,1,0,43.0,1557,3,4,0,2,5,4,4,1,1,0,0,12,0,0
4784,4,2,3,4,30,2.0,3,0,3,4800,91,7,2392,0.0,5,17,0,6,0,3,1,1,3,40.0,1196,3,0,0,2,3,4,4,5,1,197,9,8,0,0
4320,5,2,3,4,20,2.0,3,0,3,9100,48,5,1728,0.0,5,48,0,6,0,1,1,1,3,70.0,864,3,0,4,2,3,4,4,5,1,521,12,12,0,0
5280,5,1,3,4,20,1.5,3,0,3,9250,53,7,2112,0.0,6,2,0,6,390,1,0,1,3,80.0,1056,3,0,4,2,3,4,4,1,1,480,12,13,0,0
20208,8,3,2,2,60,3.5,2,1,3,10120,12,5,3691,391.0,8,12,0,6,309,2,1,3,2,92.0,1203,3,0,0,5,5,4,4,1,1,740,15,12,0,0
8015,7,2,2,2,120,2.0,2,1,3,3182,4,5,2290,11.0,5,3,0,6,100,2,0,1,0,43.0,1145,3,4,0,2,2,4,4,1,1,16,0,12,0,0
5460,5,1,3,4,20,1.5,3,1,3,11616,47,5,2184,116.0,6,47,0,6,0,3,0,1,3,70.5,1092,3,0,4,2,4,4,4,1,1,170,19,13,0,0
7160,5,2,3,1,70,2.0,3,0,3,9600,97,7,1696,0.0,7,5,0,6,270,6,0,1,3,60.0,768,3,0,0,5,3,0,0,5,1,0,17,13,0,0
8352,6,2,3,4,20,2.5,3,2,3,11900,51,5,2784,387.0,6,51,192,6,0,5,1,1,2,80.0,1392,0,0,4,2,2,4,4,1,1,1040,12,6,0,0
8736,6,2,2,2,60,2.5,2,1,3,8461,1,5,2184,0.0,8,0,0,6,0,6,0,1,0,65.0,728,3,0,0,5,2,4,5,1,1,0,5,12,0,0
5265,5,1,2,4,20,2.5,2,0,3,10007,49,7,2106,54.0,5,2,0,6,0,0,1,1,2,72.0,1053,0,0,0,2,3,4,4,1,1,806,12,6,0,0
20370,6,0,1,4,190,2.0,1,0,3,10896,93,7,4320,0.0,14,12,0,6,0,3,0,3,1,60.0,1440,3,1,0,3,3,0,0,6,2,256,18,12,0,0
6435,5,2,2,4,20,2.0,3,1,3,9830,51,7,2350,0.0,7,4,182,6,364,0,1,1,0,74.5,1287,0,0,0,2,2,4,4,5,1,72,12,13,0,0
3890,5,1,3,4,30,1.0,3,1,3,6900,68,6,1518,0.0,4,53,0,6,0,0,0,1,0,71.0,778,3,0,0,2,2,4,4,5,1,403,9,12,0,0
6552,6,1,3,4,160,1.5,3,0,3,1680,39,5,1617,381.0,6,39,0,6,0,6,0,1,3,21.0,525,3,3,4,5,3,4,3,5,1,0,2,6,0,0
2988,4,2,3,1,30,1.0,3,0,2,5825,80,5,1347,108.0,5,53,0,6,0,6,0,1,3,52.0,747,0,0,2,2,3,4,4,5,1,0,3,8,0,0
12131,7,2,2,2,60,2.5,2,1,1,12394,4,5,2580,0.0,7,4,0,6,100,6,0,1,0,65.0,847,0,0,0,5,2,4,3,3,1,0,8,12,0,0
13168,8,3,2,2,20,2.0,2,1,0,10656,1,5,3284,274.0,6,0,0,6,192,6,0,1,2,67.0,1646,0,0,0,2,2,4,5,1,1,0,23,12,0,0
15043,7,2,2,0,50,2.5,2,1,3,12822,6,5,3583,0.0,6,6,198,6,168,2,1,1,2,48.0,1518,0,0,0,0,0,4,0,1,1,1351,11,12,0,0
7910,5,2,3,4,20,2.5,3,0,0,36500,42,5,3206,621.0,7,42,0,6,168,5,0,1,3,80.0,1582,0,0,1,2,3,4,4,1,1,812,4,13,0,0
13936,8,2,2,4,70,1.5,2,1,3,17671,127,9,2658,0.0,8,23,0,6,0,1,0,1,3,121.0,916,3,0,2,5,2,4,4,1,1,216,17,13,0,0
4160,4,2,3,4,20,2.0,3,0,1,25286,44,5,2104,0.0,5,44,0,6,0,0,1,1,3,94.0,1040,3,0,2,2,3,4,4,1,1,633,11,6,0,0
4560,5,1,3,4,20,1.0,3,0,3,10150,49,5,1824,1.0,5,49,0,6,0,5,0,1,2,70.0,912,3,0,0,2,3,4,4,1,1,456,12,13,0,0
17584,8,3,2,2,60,3.5,2,1,0,14260,8,5,3343,350.0,9,8,0,6,192,2,1,1,2,84.0,1145,0,0,0,5,5,4,4,1,1,655,15,12,0,0
8400,5,2,3,4,90,2.0,3,0,3,11500,31,6,3360,164.0,8,31,0,6,0,6,0,1,3,80.0,1680,0,2,1,2,3,4,4,5,2,0,14,12,0,0
27576,8,3,2,4,50,3.5,3,2,2,14100,73,9,4175,632.0,11,11,0,6,314,5,0,1,3,68.0,1968,0,0,0,0,2,4,4,3,1,192,6,11,0,0
6580,5,2,3,4,50,2.0,3,0,3,5500,81,7,1852,0.0,6,9,0,6,0,3,1,1,3,50.0,926,3,0,4,0,3,4,4,5,1,234,17,13,0,0
13005,5,2,3,4,70,3.5,3,0,3,9842,87,6,3213,0.0,8,10,0,6,183,6,0,1,2,51.0,990,3,0,0,5,3,0,4,3,1,0,18,8,0,0
6825,5,2,3,4,160,1.5,3,0,3,2368,39,6,2130,312.0,7,39,0,2,0,3,0,1,3,24.0,765,3,4,4,5,3,4,4,1,1,765,2,6,0,0
8806,7,3,2,0,120,2.0,2,1,0,3922,1,5,2516,72.0,6,0,0,6,144,6,0,1,0,53.0,1258,3,4,0,2,2,4,5,1,1,0,0,14,0,0
12592,8,3,2,2,20,2.0,2,1,3,11957,2,5,3148,53.0,7,2,0,6,144,2,0,1,2,75.0,1574,0,0,0,2,2,4,4,1,1,24,21,12,0,0
5480,5,1,3,4,20,2.0,3,0,2,15870,37,5,2192,0.0,6,37,0,6,240,1,1,1,0,74.5,1096,0,0,0,2,3,4,0,1,1,75,12,12,0,0
5922,6,1,3,4,160,2.5,3,0,3,1680,35,5,1470,158.0,5,35,0,6,0,1,1,1,3,21.0,483,3,3,4,5,3,4,4,5,1,330,2,6,0,0
11956,7,2,2,2,160,2.0,2,0,3,3363,2,5,2684,117.0,7,2,0,0,0,6,0,1,3,32.0,976,3,4,0,5,3,4,4,5,1,0,7,12,0,0
24451,7,3,2,4,75,3.0,3,1,3,18386,128,9,4963,0.0,10,6,0,6,302,6,0,1,3,87.0,1675,3,0,0,3,0,4,4,1,1,0,17,5,0,0
14016,8,2,3,2,50,2.0,2,0,0,12134,22,7,2311,0.0,8,5,0,6,325,2,0,1,2,152.0,1080,0,0,2,0,3,4,4,2,1,427,8,13,0,0
14252,7,2,3,2,20,4.0,3,2,1,215245,44,5,4172,0.0,8,44,0,6,0,0,2,3,2,150.0,2036,2,0,4,2,2,4,4,1,1,1236,23,3,0,0
6720,5,1,3,2,50,1.0,3,0,3,6240,70,4,2240,0.0,7,56,0,6,200,6,0,1,3,52.0,896,3,0,2,0,3,4,4,5,1,0,3,8,0,0
5545,5,1,3,4,80,1.5,3,0,0,10500,36,7,1481,82.0,5,2,0,6,35,0,0,2,3,70.0,576,3,0,4,7,3,4,4,3,1,349,12,8,0,0
8820,6,2,3,2,60,2.5,3,0,0,13869,10,6,2264,0.0,6,10,0,6,0,2,0,1,0,65.0,794,1,0,2,5,3,4,4,1,1,182,8,12,0,0
4760,5,2,3,4,20,2.0,3,0,2,7350,57,7,1904,0.0,4,57,0,6,0,0,1,1,3,60.0,952,3,0,4,2,3,4,0,5,1,852,12,6,0,0
10080,6,2,2,2,20,3.0,2,1,3,21695,21,9,2560,260.0,5,2,0,6,292,2,1,3,0,68.0,1680,0,0,0,2,2,4,4,1,1,808,6,13,182,0
9096,6,2,3,4,20,1.5,3,0,3,10004,45,6,3032,180.0,6,45,152,6,0,5,0,1,2,100.0,1516,3,0,4,2,3,4,4,1,1,196,12,6,0,0
13872,8,3,0,0,20,3.0,2,1,3,12085,0,5,3468,328.0,7,0,0,6,0,2,1,3,2,93.0,1734,3,0,0,2,2,4,5,1,1,1004,16,12,0,0
12016,8,2,2,2,120,2.5,2,0,0,6820,25,5,2990,0.0,4,25,140,6,0,2,1,1,2,53.5,1502,0,4,4,2,3,4,4,1,1,368,22,6,0,0
11382,7,2,2,2,160,2.0,2,0,3,2268,6,5,2390,106.0,6,5,0,6,0,2,0,1,2,36.0,764,3,3,0,5,3,4,4,3,1,567,16,12,0,0
8814,6,1,3,4,50,1.0,3,0,3,10320,102,7,2225,0.0,7,13,0,6,57,6,0,1,3,60.0,756,3,0,0,0,3,4,4,5,1,0,9,8,0,0
10850,7,2,2,2,60,3.0,2,0,3,8125,3,5,2642,100.0,7,2,0,6,0,2,1,1,0,65.0,1112,3,0,0,5,3,4,4,1,1,812,21,5,0,0
9576,7,2,2,2,120,2.0,2,1,3,6792,1,5,2736,94.0,6,0,0,6,132,6,0,1,2,40.0,1368,0,4,0,2,2,4,5,1,1,0,16,12,0,0
23364,9,3,2,0,60,3.5,3,0,0,16259,0,5,3845,370.0,9,0,0,6,240,6,0,1,2,111.0,1249,3,0,0,5,3,1,5,1,1,0,16,12,0,0
6695,5,1,3,4,20,1.0,3,0,3,7560,51,6,2368,0.0,6,44,0,2,0,3,0,3,3,70.0,1339,3,0,4,2,3,4,0,1,1,504,12,3,0,0
12873,7,2,3,2,60,2.5,2,0,3,16770,12,5,3034,30.0,7,12,0,6,0,6,0,1,0,58.0,1195,1,0,2,5,3,4,4,1,1,0,15,12,0,0
19616,8,3,2,0,60,3.5,2,1,0,13418,2,5,3569,132.0,9,1,0,6,113,6,0,1,0,108.0,1132,3,0,0,5,2,4,4,3,1,0,16,12,0,0
10563,7,2,2,2,60,2.5,2,1,3,7875,3,5,2292,0.0,8,3,0,6,0,6,0,1,0,63.0,807,3,0,0,5,2,4,4,1,1,0,8,12,0,0
10038,7,2,2,2,20,2.0,2,1,3,8529,8,5,2888,0.0,6,8,0,6,290,2,0,1,2,65.0,1434,0,0,0,2,5,4,4,1,1,20,20,12,0,0
7764,6,2,2,2,20,3.0,3,0,3,7153,17,5,2572,88.0,6,17,0,6,112,2,1,1,2,66.0,1294,3,0,2,2,3,4,4,1,1,1200,20,6,0,0
10080,6,1,3,2,70,2.0,3,0,3,15576,93,7,2520,0.0,8,32,0,6,0,6,0,1,3,63.0,840,3,0,0,5,3,4,4,1,1,0,6,13,0,0
10326,6,2,2,2,60,3.0,2,0,3,8462,13,5,2649,105.0,7,13,0,6,300,2,0,1,2,70.0,936,0,0,0,5,3,1,4,1,1,814,20,6,0,0
3456,4,2,3,4,20,1.0,3,0,3,12735,36,5,1728,0.0,5,36,0,6,216,1,0,3,3,74.5,864,0,0,4,2,3,4,4,5,1,600,12,8,0,0
10507,7,2,3,2,160,2.5,3,0,3,2280,9,5,2245,360.0,6,9,0,6,0,0,0,1,3,24.0,757,3,3,2,5,3,4,4,5,1,549,21,8,0,0
11685,5,2,3,4,190,2.0,3,0,3,13600,107,5,2999,0.0,10,57,0,3,0,6,0,1,3,85.0,1422,3,1,4,5,3,4,4,5,2,0,17,13,0,0
13104,7,2,3,2,20,2.5,3,1,0,10400,18,5,3717,102.0,6,18,0,6,197,2,0,1,0,80.0,1872,3,0,2,2,5,4,4,1,1,929,14,13,0,0
10710,7,3,2,2,20,3.0,2,1,0,14572,3,5,3060,0.0,7,3,0,6,144,2,1,3,0,182.0,1530,2,0,0,2,2,4,3,1,1,1300,8,12,0,0
8904,6,0,3,4,75,2.0,3,1,3,6300,94,6,2226,0.0,9,7,0,6,0,6,0,1,1,35.0,742,3,0,0,4,2,4,4,6,1,0,17,13,0,0
2520,4,1,2,2,180,2.0,3,0,0,1526,39,8,1260,0.0,3,7,0,6,0,2,1,1,3,21.0,630,3,3,4,6,3,4,4,1,1,515,10,5,0,0
7200,6,1,3,4,30,1.0,3,0,3,11340,83,5,2400,0.0,7,56,0,6,0,6,0,1,3,84.0,1200,3,0,4,2,3,4,3,5,1,0,17,13,0,0
17232,6,2,3,2,60,3.5,3,1,3,12227,31,7,4202,424.0,11,13,0,6,550,0,1,1,0,80.0,1542,0,0,4,5,5,1,4,1,1,896,14,6,0,0
8670,6,2,3,4,80,1.5,3,1,1,12095,45,6,2572,115.0,7,45,0,6,180,5,0,1,2,74.5,1445,0,0,4,7,1,4,4,1,1,564,12,8,0,0
6696,6,2,3,4,20,1.5,3,0,3,10000,48,6,2232,261.0,5,48,385,6,0,6,0,3,3,87.0,1116,0,0,4,2,3,4,4,1,1,0,12,13,0,0
14630,7,2,2,2,160,3.0,2,1,2,5062,23,5,3280,0.0,6,23,0,2,219,2,1,1,0,53.5,1190,0,4,2,5,5,4,4,1,1,828,22,6,0,0
4715,5,2,3,2,90,2.0,3,2,1,7032,27,5,1886,0.0,4,27,0,6,42,2,1,1,3,74.5,943,0,2,4,6,5,4,4,5,1,943,12,8,0,0
9648,6,1,2,4,50,2.5,3,1,3,6171,84,6,2584,0.0,7,19,0,6,147,1,0,1,3,51.0,1160,3,0,0,0,2,4,4,5,1,264,18,14,0,0
5184,4,2,3,3,90,2.0,3,0,4,10791,39,5,1296,0.0,6,39,0,6,0,4,0,1,3,72.0,1296,3,2,4,2,3,2,4,4,2,0,19,8,0,0
4200,5,0,3,4,45,1.0,3,1,3,4388,77,7,1512,0.0,5,57,0,6,0,3,0,1,1,55.0,840,0,0,0,1,5,4,4,6,1,116,17,14,0,0
13846,7,2,3,4,60,2.5,3,1,3,9900,40,5,2810,342.0,9,40,0,6,0,1,0,1,2,80.0,1098,3,0,2,5,2,4,4,1,1,552,14,8,0,0
6993,7,2,0,4,85,2.0,0,0,0,12122,47,9,1943,210.0,6,1,0,6,144,0,1,1,2,74.5,999,0,0,2,6,3,4,4,1,1,867,12,5,0,0
5748,6,2,3,2,120,2.0,3,0,3,4928,33,6,1916,0.0,5,33,0,6,0,3,0,1,2,24.0,958,0,4,4,2,3,4,4,1,1,958,13,9,0,0
21816,8,2,2,2,70,2.5,2,2,3,10570,75,8,3580,0.0,10,13,0,0,0,5,0,3,3,70.0,1549,3,0,4,5,5,1,4,5,1,297,6,3,0,0
5835,5,2,3,4,30,1.0,3,1,3,8731,87,5,2082,0.0,6,57,126,0,0,1,0,1,3,98.0,1167,0,0,4,2,2,4,4,5,1,645,3,11,0,0
11106,6,2,2,4,60,2.5,3,1,1,9760,43,8,2673,340.0,7,14,0,6,239,1,0,3,2,80.0,1020,3,0,2,5,1,4,4,1,1,536,12,13,0,0
7512,6,2,2,4,20,1.0,2,0,3,10721,49,6,2504,243.0,7,49,0,6,0,6,0,3,3,80.0,1252,0,0,0,2,3,4,4,5,1,0,12,6,0,0
3648,4,0,3,3,50,1.0,3,0,4,6240,59,5,912,0.0,3,56,0,6,0,4,0,1,1,52.0,672,3,0,2,0,3,2,4,6,1,0,3,0,0,0
5200,5,2,2,2,20,2.0,3,0,3,12464,13,5,2080,0.0,6,13,0,6,168,2,1,1,3,82.0,1040,1,0,2,2,3,4,4,5,1,732,5,12,0,0
9150,6,2,2,2,160,2.5,2,1,3,2117,7,5,2281,456.0,5,7,0,6,0,2,0,1,3,73.5,769,3,3,0,5,5,4,4,5,1,436,21,8,0,0
19616,8,2,2,2,60,2.5,2,1,3,16226,9,5,3480,0.0,9,8,0,6,208,2,0,1,0,66.0,1210,2,0,0,5,5,4,4,3,1,281,5,12,0,0
25824,8,2,2,2,20,4.0,2,1,3,12692,15,5,6428,0.0,10,14,0,6,264,2,1,3,2,90.5,3228,0,0,0,2,2,4,4,1,1,1231,15,3,0,0
8162,7,2,2,2,80,3.0,2,0,1,9587,3,5,2022,182.0,5,3,0,6,212,2,1,1,0,59.0,1166,0,0,0,7,3,4,4,1,1,655,8,12,0,0
11076,6,1,3,4,50,2.0,3,1,2,10496,58,6,2886,320.0,7,57,0,6,0,5,0,1,3,78.0,1168,3,0,0,0,2,4,4,1,1,196,12,13,0,0
5370,5,2,3,2,20,2.5,3,0,3,10140,31,6,2130,0.0,6,31,0,6,0,0,1,1,2,78.0,1074,3,0,0,2,3,4,4,1,1,788,14,6,0,0
16408,7,3,2,2,60,2.5,2,1,3,10208,13,5,3608,921.0,7,12,0,6,220,6,0,1,2,79.0,1277,0,0,0,5,5,4,4,1,1,0,15,12,0,0
4465,5,2,2,4,45,1.5,3,0,3,9600,58,7,1738,0.0,4,4,0,6,0,0,0,1,3,60.0,893,3,0,4,1,3,4,4,5,1,220,12,8,0,0
8958,6,2,2,2,20,3.0,3,1,1,13125,11,5,2971,215.0,7,10,0,6,140,2,1,1,0,75.0,1493,3,0,0,2,5,4,4,1,1,994,5,12,0,0
15744,8,3,0,0,60,2.5,2,1,3,12003,1,5,2742,84.0,8,0,0,6,0,6,0,1,0,92.0,774,3,0,0,5,2,4,5,3,1,0,23,12,0,0
6024,6,2,3,4,20,2.0,3,1,3,11241,40,7,2008,180.0,5,40,0,6,0,0,1,1,0,74.5,1004,0,0,0,2,5,4,4,1,1,578,12,13,0,0
7280,5,1,3,1,50,2.5,3,1,2,7585,58,3,2266,0.0,7,56,0,6,0,6,1,1,3,50.0,1002,3,0,1,0,5,0,4,5,1,0,7,8,0,0
9810,6,2,3,2,50,1.5,3,1,3,8737,84,7,2700,0.0,6,57,0,6,0,5,0,1,3,70.0,915,0,0,0,0,2,4,4,5,1,300,3,3,144,0
8748,6,1,3,4,50,1.5,3,1,3,17503,62,5,2370,0.0,6,60,0,6,192,6,0,1,3,78.0,912,3,0,4,0,2,4,0,1,1,0,12,12,0,0
7344,6,2,3,0,120,3.0,3,0,3,4500,10,5,2448,425.0,5,10,0,6,0,2,1,3,0,71.0,1224,3,4,0,2,3,4,4,1,1,883,11,12,0,0
10542,7,2,2,2,120,2.0,2,1,1,3013,1,5,2868,145.0,6,1,0,6,142,2,0,1,0,43.0,1506,3,4,0,2,2,4,4,1,1,16,0,12,0,0
10680,5,2,3,4,20,2.0,3,0,3,10680,55,3,4272,44.0,7,55,0,4,0,3,0,3,3,89.0,2136,3,0,4,2,3,0,4,5,1,756,12,13,0,0
9912,7,2,2,2,160,3.5,2,0,3,2572,11,5,2112,0.0,6,11,0,6,0,0,1,3,3,24.0,696,3,3,0,5,3,4,4,5,1,604,21,8,0,0
26330,10,3,0,0,20,3.5,0,2,1,11400,6,5,5266,705.0,8,5,0,6,314,2,1,3,2,90.5,2633,3,0,0,2,2,4,4,1,1,1282,15,12,0,0
11744,8,3,2,2,20,2.0,2,1,3,9612,1,5,2936,72.0,6,0,0,6,210,6,0,1,0,74.0,1468,3,0,0,2,2,4,5,1,1,0,21,12,0,0
3865,5,1,3,4,20,1.0,3,0,3,7677,55,5,1546,0.0,4,55,0,6,0,1,0,1,3,57.0,773,3,0,2,2,3,4,0,1,1,570,12,12,0,0
6510,5,1,3,4,160,2.5,3,0,3,1680,38,5,1932,142.0,6,38,0,6,0,6,0,1,3,21.0,630,3,3,4,5,3,4,0,5,1,0,2,6,0,0
4500,5,2,2,4,20,1.5,3,0,2,7200,59,7,1800,0.0,5,10,0,6,222,1,0,1,3,60.0,900,3,0,4,2,3,4,4,5,1,234,12,13,0,0
5424,6,1,3,4,45,1.0,2,0,3,6000,83,7,1788,0.0,4,5,0,6,0,6,0,1,3,50.0,904,3,0,2,1,3,4,4,5,1,0,3,13,0,0
11064,6,2,2,4,20,3.0,2,1,0,16381,37,5,3688,312.0,7,37,0,6,0,5,1,1,2,68.0,1844,0,0,2,2,5,4,4,1,1,1110,6,9,0,0
10885,7,2,2,2,120,2.0,2,1,0,3182,4,5,2928,16.0,7,3,0,6,143,2,0,1,0,43.0,1555,3,4,0,2,5,4,4,1,1,16,0,12,0,0
6485,5,2,3,4,20,1.5,3,1,3,8532,55,6,2594,650.0,5,19,0,6,0,5,0,3,0,74.0,1297,3,0,2,2,5,4,4,1,1,1213,12,13,0,0
6116,4,1,3,3,50,2.0,3,0,4,8405,64,3,1529,0.0,9,59,0,4,92,4,0,1,3,50.0,1088,3,0,4,0,3,2,4,5,1,0,7,14,0,0
5199,3,2,3,3,20,2.0,3,1,4,13680,54,5,1733,0.0,8,54,0,3,0,4,0,3,3,66.5,1733,0,0,0,2,2,2,4,1,1,0,7,3,0,0
10260,6,2,2,2,60,2.5,2,0,3,9291,15,5,2542,120.0,7,15,0,6,144,2,0,1,2,76.0,832,0,0,0,5,3,4,4,1,1,426,20,6,0,0
11208,6,2,3,2,80,3.5,3,1,3,12090,23,7,2453,74.0,7,4,147,6,268,6,0,3,0,78.0,1140,3,0,0,7,5,4,0,3,1,0,14,12,0,0
5630,5,2,3,4,20,3.0,3,1,3,17400,29,5,2252,0.0,5,29,0,6,295,0,1,1,2,80.0,1126,3,0,1,2,2,4,4,1,1,936,11,3,0,0
7714,7,2,2,2,160,2.5,2,0,3,5105,3,5,1653,0.0,4,3,0,6,0,2,0,1,3,73.5,551,1,4,0,5,3,4,4,5,1,239,21,8,0,0
11478,6,2,3,4,50,1.5,3,1,3,7558,81,6,2809,0.0,9,59,0,6,0,6,0,1,3,57.0,1172,3,0,2,0,5,4,4,5,1,0,6,3,0,0
12536,8,3,0,2,120,3.0,2,1,0,3982,0,5,3087,0.0,7,0,0,6,312,2,1,3,0,53.0,1567,3,4,0,2,2,1,5,1,1,1154,0,12,0,0
5250,5,1,3,4,20,1.0,3,0,3,9600,53,6,2100,0.0,5,53,0,6,0,5,0,3,3,80.0,1050,3,0,2,2,3,4,4,1,1,504,12,8,0,0
12640,8,3,2,2,20,2.0,2,0,3,11932,1,5,3160,186.0,7,0,0,6,0,6,0,1,2,92.0,1580,3,0,0,2,3,4,5,1,1,0,21,12,0,0
10512,8,2,2,2,20,3.0,2,0,2,8640,0,5,2614,72.0,6,0,0,6,135,2,1,1,2,72.0,1314,3,0,0,2,3,4,5,1,1,936,21,5,0,0
16752,6,2,3,2,50,2.0,2,2,3,10440,88,7,4302,0.0,8,58,480,4,0,3,0,1,3,60.0,1584,3,0,0,0,5,4,4,5,1,493,17,3,0,0
10128,6,2,2,2,60,3.5,3,0,1,12798,11,5,2304,0.0,8,11,0,6,403,2,1,1,2,79.0,616,0,0,2,5,3,4,4,1,1,462,4,12,0,0
7392,6,2,3,2,20,2.0,3,0,3,11120,24,6,2464,0.0,6,24,0,6,0,1,0,1,3,68.0,1232,0,0,4,2,3,4,4,1,1,660,24,9,0,0
7374,6,2,3,2,160,1.5,3,1,3,1300,29,6,1790,0.0,5,29,0,6,150,0,0,1,0,24.0,561,3,4,4,5,5,4,4,1,1,285,1,8,0,0
5097,3,2,3,1,190,3.0,3,0,2,10615,109,5,2677,0.0,7,39,0,6,0,1,1,1,3,107.0,1014,0,1,4,5,3,4,0,4,2,440,17,6,0,0
3744,4,2,3,1,20,1.0,1,0,3,6000,56,4,1872,0.0,4,56,0,3,0,6,0,1,3,60.0,936,3,1,4,2,3,4,4,5,1,0,17,8,0,0
13636,7,2,2,2,60,2.5,2,1,3,12393,2,5,2795,0.0,8,1,0,6,100,6,0,1,0,41.0,847,1,0,0,5,2,4,4,3,1,0,5,12,0,0
