MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,QualityArea,TotalSF,HouseAge,RemodAge,TotalBath,TotalPorchSF
80,3,82.0,9020,1,1,3,3,0,4,0,12,2,2,0,7,6,7,1966,1966,1,1,6,6,1,183.0,3,4,1,4,4,1,5,312,0,539,276,1127,1,4,1,3,1165,0,0,1165,1,0,1,1,3,1,3,6,6,0,3,1,1966.0,2,2,490,2,2,2,0,129,0,0,0,0,3,0,1,0,5,2008,8,4,6990,2292,42,42,2.5,129
60,3,65.0,7851,1,1,3,3,0,4,0,8,2,2,0,5,6,5,2002,2002,1,1,12,13,2,0.0,2,4,2,2,4,3,2,625,6,0,235,860,1,0,1,3,860,1100,0,1960,1,0,2,1,4,1,2,8,6,2,5,3,2002.0,0,2,440,5,5,2,288,48,0,0,0,0,3,4,1,0,5,2010,8,4,11760,2820,8,8,3.5,48
60,3,75.0,11404,1,1,0,3,0,4,0,5,2,2,0,5,7,5,1998,1999,1,1,12,13,1,202.0,2,4,2,2,4,0,0,252,6,0,901,1153,1,0,1,3,1153,878,0,2031,0,0,2,1,3,1,2,8,6,1,5,1,1998.0,0,2,541,5,5,2,192,84,0,0,0,0,3,4,1,0,7,2008,8,4,14217,3184,10,9,2.5,84
60,3,70.0,10900,1,1,0,3,0,2,0,5,2,2,0,5,6,7,1977,1977,1,1,6,6,1,153.0,3,4,1,2,4,3,2,378,6,0,311,689,1,0,1,3,689,703,0,1392,0,0,1,1,3,1,3,6,6,0,3,1,1977.0,0,1,299,5,5,2,0,36,0,0,0,0,3,2,3,450,3,2010,8,4,8352,2081,33,33,1.5,36
20,3,95.0,12182,1,1,3,3,0,0,0,16,2,2,0,2,7,5,2005,2005,1,1,12,13,1,226.0,2,4,2,2,4,2,1,1201,6,0,340,1541,1,0,1,3,1541,0,0,1541,0,0,2,0,3,1,2,7,6,1,2,1,2005.0,2,2,532,5,5,2,0,70,0,0,0,0,3,4,1,0,5,2010,6,5,10787,3082,5,5,2.0,70
20,3,75.0,7388,1,1,3,3,0,0,0,12,2,2,0,2,5,6,1959,2002,1,1,8,8,2,0.0,3,4,1,4,4,3,5,405,6,0,658,1063,1,2,1,3,1327,0,0,1327,1,0,1,0,3,1,2,7,6,0,3,5,1974.0,3,2,624,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2007,8,4,6635,2390,48,5,2.0,0
50,4,50.0,6000,1,1,3,3,0,4,0,3,2,2,0,0,4,6,1936,1950,1,1,8,8,2,0.0,3,4,0,4,4,3,1,672,6,0,0,672,1,4,1,3,757,567,0,1324,0,0,1,0,3,1,3,6,6,0,3,5,1936.0,3,1,240,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2009,8,4,5296,1996,73,59,1.0,0
60,3,85.0,11475,1,1,3,3,0,4,0,14,6,2,0,5,6,6,1975,1975,1,1,12,13,2,0.0,3,4,1,2,4,3,0,550,6,0,163,713,1,4,1,3,811,741,0,1552,1,0,2,1,3,1,3,6,6,1,5,1,1975.0,2,2,434,5,5,2,209,208,0,0,0,0,3,2,1,0,2,2006,8,4,9312,2265,31,31,3.5,208
60,3,90.5,9572,1,1,0,3,0,4,0,15,2,2,0,5,8,5,1990,1990,1,1,13,14,1,336.0,2,4,2,0,4,3,2,482,6,0,971,1453,1,0,1,3,1453,1357,0,2810,0,0,2,1,4,1,2,9,6,1,0,1,1990.0,2,2,750,2,2,2,500,0,0,0,0,0,3,4,1,0,6,2007,8,4,22480,4263,17,17,2.5,0
75,4,90.0,22950,1,1,1,3,0,4,0,17,0,2,0,3,10,9,1892,1993,1,6,13,14,2,0.0,2,2,0,4,4,2,6,0,6,0,1107,1107,1,0,1,3,1518,1518,572,3608,0,0,2,1,4,1,0,12,6,2,5,5,1993.0,3,3,840,0,5,2,0,260,0,0,410,0,3,0,1,0,6,2006,8,4,36080,4143,114,13,2.5,670
20,3,115.0,16905,1,1,3,3,0,4,0,23,2,2,0,2,5,6,1959,1959,1,1,12,13,2,0.0,3,2,1,4,4,1,1,967,6,0,383,1350,1,2,1,3,1328,0,0,1328,0,1,1,1,2,1,3,5,6,2,2,1,1959.0,2,1,308,5,5,1,0,104,0,0,0,0,3,4,1,0,7,2007,8,4,6640,2678,48,48,2.0,104
60,3,42.0,26178,1,1,0,3,0,4,1,23,2,2,0,5,7,5,1989,1990,3,1,8,8,1,293.0,2,4,2,2,4,1,2,965,6,0,245,1210,1,0,1,3,1238,1281,0,2519,1,0,2,1,4,1,2,9,6,2,2,1,1989.0,2,2,628,5,5,2,320,27,0,0,0,0,3,4,1,0,4,2006,8,4,17633,3729,17,16,3.5,27
50,4,85.0,8500,1,1,3,3,0,0,0,9,0,2,0,0,5,7,1919,2005,1,1,5,5,2,0.0,3,4,1,4,4,3,6,0,6,0,793,793,2,4,0,1,997,520,0,1517,0,0,2,0,3,1,1,7,6,0,3,6,1919.0,1,0,0,3,3,0,0,0,144,0,0,0,3,4,1,0,8,2007,8,4,7585,2310,88,2,2.0,144
20,3,68.0,7922,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1953,2007,1,1,12,13,2,0.0,3,2,1,4,4,3,2,731,6,0,326,1057,1,4,1,3,1057,0,0,1057,1,0,1,0,3,1,2,5,6,0,3,5,1953.0,3,1,246,5,5,2,0,52,0,0,0,0,3,4,1,0,1,2010,8,0,5285,2114,57,3,2.0,52
50,3,79.0,12327,1,1,0,2,0,4,1,20,2,2,0,0,8,8,1983,2009,1,1,13,14,2,0.0,2,4,1,2,4,1,2,1441,6,0,55,1496,1,0,1,3,1496,636,0,2132,1,0,1,1,1,1,2,5,3,1,2,3,1983.0,0,2,612,2,5,2,349,40,0,0,0,0,3,4,1,0,9,2009,8,4,17056,3628,26,0,2.5,40
20,3,85.0,14536,1,1,3,3,0,4,0,23,2,2,0,2,8,5,2002,2003,3,1,12,13,1,236.0,2,4,2,2,4,0,2,1300,6,0,316,1616,1,0,1,3,1629,0,0,1629,1,0,2,0,3,1,2,9,6,1,2,1,2002.0,0,3,808,5,5,2,0,252,0,0,0,0,3,4,1,0,11,2007,8,4,13032,3245,5,4,3.0,252
20,3,74.5,12160,1,1,0,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,9,10,1,180.0,3,4,1,4,4,3,5,1000,6,0,188,1188,1,1,1,3,1188,0,0,1188,1,0,1,0,3,1,3,6,6,0,3,1,1959.0,2,2,531,5,5,2,0,0,0,0,0,0,3,2,1,0,5,2010,0,0,5940,2376,51,51,2.0,0
20,3,49.0,15256,1,1,0,3,0,1,0,21,6,2,0,2,8,5,2007,2007,1,1,12,13,3,84.0,2,4,2,2,4,1,2,929,6,0,556,1485,1,0,1,3,1464,0,0,1464,1,0,2,0,3,1,2,6,6,0,3,1,2007.0,3,3,754,5,5,2,168,160,0,0,0,0,3,4,1,0,8,2007,8,4,11712,2949,0,0,3.0,160
120,4,32.0,4500,1,1,3,3,0,2,0,11,2,2,3,2,6,5,1998,1998,3,1,12,13,1,116.0,3,4,2,0,4,3,2,897,6,0,319,1216,1,0,1,3,1216,0,0,1216,1,0,2,0,2,1,3,5,6,0,3,1,1998.0,3,2,402,5,5,2,0,125,0,0,0,0,3,4,1,0,5,2006,8,4,7296,2432,8,8,3.0,125
20,3,98.0,11428,1,1,0,3,0,4,0,16,2,2,0,2,8,5,2006,2006,1,1,12,13,3,248.0,2,4,2,2,4,3,6,0,6,0,1626,1626,1,0,1,3,1634,0,0,1634,0,0,2,0,3,1,2,7,6,1,2,1,2006.0,2,3,866,5,5,2,0,44,0,0,0,0,3,4,1,0,5,2007,8,4,13072,3260,1,1,2.0,44
50,3,60.0,8064,1,1,3,3,0,0,0,12,0,2,0,0,5,7,1949,2006,1,1,8,8,2,0.0,3,2,1,4,4,2,6,0,6,0,672,672,1,0,1,3,672,252,0,924,0,0,1,0,3,1,3,6,6,1,4,5,2003.0,3,2,576,5,5,2,0,0,0,0,0,0,3,2,3,2000,7,2007,8,4,4620,1596,58,1,1.0,0
20,3,70.5,8246,1,1,0,3,0,4,0,19,2,2,0,2,5,8,1968,2001,1,1,9,10,2,0.0,3,2,1,4,4,2,5,188,0,668,204,1060,1,0,1,3,1060,0,0,1060,1,0,1,0,3,1,2,6,6,1,5,1,1968.0,3,1,270,5,5,2,406,90,0,0,0,0,3,2,1,0,5,2010,8,4,5300,2120,42,9,2.0,90
160,3,24.0,2308,1,1,3,3,0,0,0,13,2,2,4,5,6,6,1976,1976,1,1,9,2,2,0.0,3,4,1,2,4,3,0,556,6,0,248,804,1,4,1,3,804,744,0,1548,1,0,2,1,3,1,2,7,6,1,5,5,1976.0,3,2,440,5,5,2,48,0,0,0,0,0,3,4,1,0,7,2007,8,4,9288,2352,31,31,3.5,0
30,3,60.0,8400,1,1,3,0,0,4,0,18,2,2,0,2,2,5,1920,1950,1,1,13,14,2,0.0,3,4,1,4,0,3,5,290,6,0,0,290,1,4,0,1,438,0,0,438,0,0,1,0,1,1,1,3,6,0,3,5,1930.0,3,1,246,5,5,0,0,0,0,0,0,0,3,4,1,0,1,2009,8,4,876,728,89,59,1.0,0
30,4,47.0,4608,1,1,3,3,0,0,0,17,0,2,0,2,4,6,1945,1950,1,1,8,8,2,0.0,3,2,1,4,4,3,6,0,6,0,747,747,1,4,1,3,747,0,0,747,0,0,1,0,2,1,3,4,6,0,3,1,1945.0,3,1,220,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2010,8,4,2988,1494,65,60,1.0,0
20,3,65.0,7150,1,1,3,3,0,4,0,12,2,2,0,2,5,5,1967,1967,1,1,6,6,1,60.0,3,4,1,4,4,3,1,432,6,0,460,892,1,4,1,3,892,0,0,892,0,0,1,0,3,1,3,5,6,0,3,1,1967.0,2,1,288,5,5,2,0,0,0,0,0,0,3,1,1,0,7,2009,8,4,4460,1784,42,42,1.0,0
90,3,70.0,7728,1,1,3,3,0,4,0,12,2,2,2,7,5,6,1962,1962,3,1,13,14,1,120.0,3,4,1,4,4,0,0,803,6,0,303,1106,1,4,1,3,1190,0,0,1190,1,0,1,0,3,1,3,6,6,0,3,1,1962.0,3,2,540,5,5,2,0,18,0,0,0,0,3,1,1,0,5,2006,8,4,5950,2296,44,44,2.0,18
20,3,74.5,9500,1,1,0,3,0,4,0,12,2,2,0,2,6,5,1963,1963,1,1,9,10,1,247.0,3,4,1,2,4,3,1,609,6,0,785,1394,1,2,1,3,1394,0,0,1394,1,0,1,1,3,1,3,6,6,2,2,1,1963.0,2,2,514,5,5,2,0,76,0,0,185,0,3,4,1,0,7,2009,8,4,8364,2788,46,46,2.5,261
90,4,60.0,7596,1,0,3,3,0,4,0,17,0,2,2,5,5,5,1952,1952,3,1,13,14,1,360.0,3,4,1,4,4,3,6,0,6,0,960,960,1,2,1,3,960,1000,0,1960,0,0,2,0,4,2,3,10,6,0,3,5,1952.0,3,2,400,5,5,0,0,0,0,0,0,0,3,4,1,0,7,2009,0,4,9800,2920,57,57,2.0,0
120,4,36.0,4435,1,1,3,3,0,4,0,5,2,2,4,2,6,5,2003,2003,1,1,12,13,1,170.0,2,4,2,2,4,0,2,659,6,0,189,848,1,0,1,3,848,0,0,848,1,0,1,0,1,1,2,3,6,0,3,1,2003.0,0,2,420,5,5,2,140,0,0,0,0,0,3,4,1,0,11,2007,8,4,5088,1696,4,4,2.0,0
20,3,50.0,8049,1,1,0,3,0,1,0,23,2,2,0,2,7,5,1990,1990,3,1,6,6,1,54.0,3,4,1,2,4,3,0,1053,6,0,256,1309,1,4,1,3,1339,0,0,1339,1,0,2,0,2,1,3,6,6,1,5,1,1990.0,0,2,484,2,2,2,0,58,0,0,90,0,3,4,1,0,7,2006,8,4,9373,2648,16,16,3.0,148
45,2,60.0,9000,1,1,3,3,0,0,0,20,2,2,0,1,6,3,1928,1950,1,1,13,14,2,0.0,3,4,0,1,0,3,6,0,6,0,784,784,1,4,0,0,784,0,0,784,0,0,1,0,2,1,3,5,6,0,3,5,1950.0,3,2,360,1,1,0,0,0,91,0,0,0,3,4,1,0,10,2009,8,4,4704,1568,81,59,1.0,91
20,3,70.5,8978,1,1,0,3,0,0,0,19,2,2,0,2,5,5,1968,1968,1,1,9,10,2,0.0,3,4,2,4,4,3,6,0,6,0,948,948,1,4,1,3,948,0,0,948,0,0,1,0,3,1,3,6,6,0,3,1,1968.0,3,1,300,5,5,2,147,0,0,0,0,0,3,4,1,0,5,2007,8,3,4740,1896,39,39,1.0,0
20,3,80.0,10000,1,1,3,3,0,4,0,14,2,2,0,2,5,6,1973,2000,1,1,6,6,2,0.0,3,4,1,2,4,3,1,1084,6,0,92,1176,1,2,1,3,1178,0,0,1178,0,1,1,1,3,1,2,5,6,1,1,1,1973.0,3,2,439,5,5,2,224,0,0,0,0,0,3,2,1,0,11,2008,8,4,5890,2354,35,8,2.0,0
60,3,65.0,10762,1,1,0,3,0,1,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,2,344.0,2,4,2,2,4,3,2,694,6,0,284,978,1,0,1,3,1005,978,0,1983,0,0,2,1,3,1,2,9,6,1,5,1,1999.0,0,2,490,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2009,8,4,13881,2961,10,10,2.5,0
90,3,63.0,9297,1,1,3,3,0,4,0,11,2,2,2,2,5,5,1976,1976,1,1,9,10,2,0.0,3,4,1,4,4,3,0,1606,6,0,122,1728,1,4,1,3,1728,0,0,1728,2,0,2,0,4,2,3,8,6,0,3,5,1976.0,3,2,560,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2006,8,3,8640,3456,30,30,4.0,0
30,4,30.0,5232,1,0,2,0,0,4,0,17,0,2,0,2,5,5,1925,2004,1,1,13,14,2,0.0,3,4,0,1,4,3,6,0,6,0,680,680,1,2,0,2,764,0,0,764,0,0,1,0,2,1,3,4,6,0,3,5,1965.0,3,2,504,5,5,0,0,0,0,0,0,0,3,4,1,0,6,2008,8,4,3820,1444,83,4,1.0,0
180,4,21.0,1596,1,1,3,3,0,4,0,10,2,2,3,7,4,5,1973,1973,1,1,5,5,2,0.0,3,4,1,2,4,1,2,462,6,0,0,462,1,4,1,3,526,462,0,988,1,0,1,0,2,1,3,5,6,0,3,3,1973.0,3,1,297,5,5,2,120,101,0,0,0,0,3,1,1,0,11,2009,8,4,3952,1450,36,36,2.0,101
160,1,30.0,3000,1,2,3,3,0,4,0,21,2,2,4,5,6,5,2009,2009,1,1,12,13,3,76.0,2,4,2,2,4,0,2,294,6,0,318,612,1,0,1,3,612,612,0,1224,0,0,2,1,2,1,2,4,6,0,3,5,2009.0,2,2,528,5,5,2,0,234,0,0,0,0,3,4,1,0,6,2009,6,5,7344,1836,0,0,2.5,234
160,4,21.0,1680,1,1,3,3,0,4,0,2,2,2,3,5,6,5,1972,1972,1,1,6,6,1,297.0,3,4,1,4,4,3,6,0,6,0,483,483,1,4,1,3,483,504,0,987,0,0,1,1,2,1,3,5,6,1,4,1,1972.0,3,1,288,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2006,8,4,5922,1470,34,34,1.5,0
60,3,70.0,8750,1,1,3,3,0,4,0,5,2,2,0,5,7,5,1994,1995,1,1,12,13,2,0.0,2,2,2,2,4,3,2,642,6,0,273,915,1,0,1,3,933,975,0,1908,1,0,2,1,4,1,2,8,6,1,5,1,1994.0,3,2,493,5,5,2,144,133,0,0,0,0,3,4,1,0,7,2008,8,4,13356,2823,14,13,3.5,133
20,3,68.0,9571,1,1,3,3,0,4,0,7,2,2,0,2,5,6,1956,1956,1,1,13,14,2,0.0,3,4,1,4,4,0,1,739,6,0,405,1144,1,4,1,3,1144,0,0,1144,1,0,1,0,3,1,3,6,6,0,3,1,1956.0,3,1,596,5,5,2,44,0,0,0,0,0,3,4,1,0,6,2010,8,4,5720,2288,54,54,2.0,0
80,3,80.0,10395,1,1,0,3,0,2,0,14,2,2,0,7,6,6,1978,1978,1,1,6,6,1,233.0,3,4,1,2,4,0,0,605,6,0,427,1032,1,4,1,3,1032,0,0,1032,0,1,2,0,3,1,3,6,6,1,5,1,1978.0,3,2,564,5,5,2,0,0,0,0,0,0,3,2,3,500,7,2007,8,4,6192,2064,29,29,2.5,0
60,3,97.0,10029,1,1,0,3,0,0,0,4,2,2,0,5,6,5,1988,1989,1,1,9,10,1,268.0,2,4,2,2,4,3,2,831,6,0,320,1151,1,4,1,3,1164,896,0,2060,0,1,2,1,4,1,3,8,6,1,5,1,1988.0,3,2,521,5,5,2,0,228,0,0,192,0,3,4,1,0,9,2007,8,4,12360,3211,19,18,3.0,420
20,3,66.0,13695,1,1,3,3,0,4,0,20,5,2,0,2,5,5,2004,2004,1,1,12,13,2,0.0,3,4,2,4,4,3,2,646,6,0,468,1114,1,0,1,3,1114,0,0,1114,1,0,1,1,3,1,2,6,6,0,3,5,2004.0,3,2,576,5,5,2,0,102,0,0,0,0,3,4,1,0,6,2008,8,4,5570,2228,4,4,2.5,102
80,3,80.0,17871,1,1,0,3,0,1,0,14,2,2,0,7,6,5,1967,1976,1,1,6,6,1,359.0,3,4,1,2,4,0,0,528,6,0,1152,1680,1,1,1,3,1724,0,0,1724,1,0,1,1,3,1,3,7,6,1,2,1,1967.0,2,2,480,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2009,8,4,10344,3404,42,33,2.5,0
160,4,21.0,1680,1,1,3,3,0,4,0,2,2,2,3,5,6,7,1972,1972,1,1,6,6,1,281.0,3,4,1,4,4,3,1,317,6,0,355,672,1,2,1,3,672,546,0,1218,0,1,1,1,3,1,3,7,6,0,3,5,1972.0,3,1,264,5,5,2,0,28,0,0,0,0,3,4,1,0,5,2006,8,4,7308,1890,34,34,2.0,28
20,2,60.0,8400,1,1,3,3,0,4,0,20,1,2,0,2,4,4,1950,1950,1,1,13,0,2,0.0,1,1,1,4,0,3,6,0,6,0,721,721,1,2,1,3,841,0,0,841,0,0,1,0,2,1,3,4,6,0,3,4,1950.0,3,1,294,5,5,0,250,0,24,0,0,0,3,4,1,0,9,2009,8,4,3364,1562,59,59,1.0,24
120,3,53.5,3696,1,1,3,3,0,4,0,22,2,2,4,2,8,5,1986,1986,1,1,6,6,2,0.0,2,4,1,2,4,3,6,0,6,0,1074,1074,1,0,1,3,1088,0,0,1088,0,0,1,1,2,1,2,5,6,0,3,1,1987.0,2,2,461,5,5,2,0,74,137,0,0,0,3,4,1,0,10,2007,8,4,8704,2162,21,21,1.5,211
20,3,70.0,7000,1,1,0,3,0,1,0,5,2,2,0,2,5,8,1978,2005,1,1,12,13,1,90.0,2,2,1,4,4,3,0,646,6,0,218,864,1,0,1,3,864,0,0,864,1,0,1,0,3,1,3,6,6,0,3,1,1978.0,3,1,336,5,5,2,0,0,0,0,0,0,3,1,1,0,7,2009,8,4,4320,1728,31,4,2.0,0
20,3,69.0,11302,1,1,0,3,0,4,0,22,2,2,0,2,8,5,2005,2006,1,1,12,9,1,238.0,2,4,2,2,4,1,2,1422,6,0,392,1814,1,0,1,3,1826,0,0,1826,1,0,2,0,3,1,2,7,6,1,5,1,2005.0,0,3,758,5,5,2,180,75,0,0,120,0,3,4,1,0,8,2006,6,5,14608,3640,1,0,3.0,195
75,4,60.0,7200,1,1,3,3,0,4,0,9,2,2,0,4,5,7,1920,1996,1,1,8,8,2,0.0,3,4,0,4,0,3,6,0,6,0,530,530,1,4,0,3,581,530,0,1111,0,0,1,0,3,1,1,6,6,0,3,5,1935.0,3,1,288,5,5,0,0,0,144,0,0,0,3,4,1,0,3,2007,8,4,5555,1641,87,11,1.0,144
20,3,72.0,8872,1,1,3,3,0,0,0,12,2,2,0,2,5,8,1965,2008,1,1,12,13,1,300.0,3,4,1,4,4,3,0,595,6,0,317,912,1,0,1,3,912,0,0,912,1,0,1,0,2,1,2,5,6,0,3,5,1992.0,3,2,576,5,5,2,0,240,0,0,0,0,3,4,1,0,12,2008,8,4,4560,1824,43,0,2.0,240
60,3,92.0,11764,1,1,0,3,0,1,0,15,2,2,0,5,8,7,1999,2007,1,1,12,13,1,348.0,2,4,2,2,4,3,2,524,6,0,628,1152,1,0,1,3,1164,1106,0,2270,0,0,2,1,4,1,2,9,6,1,2,1,1999.0,0,3,671,5,5,2,132,57,0,0,0,0,3,4,1,0,4,2010,8,4,18160,3422,11,3,2.5,57
20,3,37.0,6951,1,1,0,3,0,1,0,11,2,2,0,2,5,5,1984,1985,1,1,6,10,2,0.0,3,4,1,4,4,3,0,658,6,0,218,876,1,4,1,3,923,0,0,923,1,0,1,0,3,1,3,5,6,0,3,1,1984.0,3,1,264,5,5,2,362,0,0,0,0,0,3,2,1,0,10,2008,8,4,4615,1799,24,23,2.0,0
20,3,74.0,8892,1,1,3,3,0,0,0,12,2,2,0,2,5,7,1953,1996,1,1,14,15,2,0.0,2,4,4,4,4,0,6,0,6,0,105,105,1,2,1,3,910,0,0,910,0,0,1,0,3,1,2,5,6,0,3,1,1953.0,3,2,414,5,5,2,196,0,150,0,0,0,3,1,1,0,10,2008,8,4,4550,1015,55,12,1.0,150
90,3,60.0,8544,1,1,3,3,0,0,0,12,2,2,2,2,3,4,1950,1950,1,1,3,3,2,0.0,3,4,3,3,2,4,4,0,4,0,0,0,5,1,0,0,1040,0,0,1040,0,0,2,0,2,2,3,6,6,0,3,5,1987.0,3,2,400,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2009,8,4,3120,1040,59,59,2.0,0
50,3,90.0,5400,1,1,3,3,0,0,0,17,0,2,0,0,4,6,1920,1950,1,1,4,4,2,0.0,1,4,2,4,4,3,0,315,5,105,420,840,1,0,1,3,840,534,0,1374,0,0,1,0,2,1,3,6,6,0,3,5,1967.0,0,1,338,5,5,2,0,0,198,0,0,0,3,4,1,0,10,2009,8,4,5496,2214,89,59,1.0,198
20,3,107.0,14450,1,1,3,3,0,4,0,16,2,2,0,2,9,5,2006,2007,1,1,5,5,1,315.0,0,4,2,0,4,1,6,0,6,0,2121,2121,1,0,1,3,2121,0,0,2121,0,0,2,1,3,1,0,8,6,1,0,1,2007.0,0,3,732,5,5,2,124,98,0,0,142,0,3,4,1,0,5,2007,6,5,19089,4242,1,0,2.5,240
60,3,59.0,11796,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2004,2005,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0,6,0,847,847,1,0,1,3,847,1112,0,1959,0,0,2,1,4,1,2,8,6,1,2,3,2004.0,0,2,434,5,5,2,100,48,0,0,0,0,3,4,1,0,7,2007,8,4,13713,2806,3,2,2.5,48
50,4,51.0,6120,1,1,3,3,0,0,0,3,2,2,0,0,5,6,1936,1950,1,1,13,14,2,0.0,3,1,0,4,4,3,6,0,6,0,927,927,1,4,1,3,1067,472,0,1539,0,0,1,1,3,1,3,5,6,0,3,5,1995.0,3,2,576,5,5,2,112,0,0,0,0,0,3,2,1,0,4,2009,8,4,7695,2466,73,59,1.5,0
20,3,78.0,7800,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1954,1954,1,1,6,6,1,200.0,3,4,2,4,4,3,3,540,6,0,728,1268,1,2,1,3,1268,0,0,1268,0,0,1,0,2,1,3,7,6,1,2,1,1954.0,0,1,244,5,5,2,0,98,0,0,0,0,3,4,1,0,3,2010,8,4,6340,2536,56,56,1.0,98
30,4,50.0,6000,1,1,3,3,0,4,0,17,2,2,0,2,4,4,1920,1950,3,1,8,8,2,0.0,3,4,2,4,4,3,0,250,6,0,710,960,1,2,1,0,960,0,0,960,0,0,1,0,2,1,1,5,6,0,3,5,1997.0,3,1,308,5,5,2,0,0,168,0,0,0,3,4,1,0,7,2007,8,4,3840,1920,87,57,1.0,168
20,3,112.0,10859,1,1,3,3,0,0,0,5,2,2,0,2,5,5,1994,1995,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0,6,0,1097,1097,1,0,1,3,1097,0,0,1097,0,0,1,1,3,1,3,6,6,0,3,1,1995.0,3,2,672,5,5,2,392,64,0,0,0,0,3,4,1,0,6,2009,8,4,5485,2194,15,14,1.5,64
75,4,60.0,10800,1,1,3,3,0,4,0,17,2,2,0,4,7,7,1914,1970,1,1,13,14,2,0.0,3,4,0,2,4,2,5,390,6,0,490,880,2,1,0,3,880,888,0,1768,0,0,1,1,2,1,3,6,6,2,5,5,1914.0,3,2,320,5,5,0,0,341,0,0,0,0,3,4,1,0,10,2006,8,4,12376,2648,92,36,1.5,341
50,3,80.0,9600,1,1,3,3,0,4,0,12,2,2,0,0,6,8,1950,2005,1,1,12,13,2,0.0,3,2,1,4,4,3,1,120,6,0,736,856,1,0,1,3,1112,556,0,1668,0,0,1,1,3,1,3,6,3,0,3,1,1950.0,3,1,271,5,5,2,0,0,0,0,0,0,3,2,1,0,9,2009,8,4,10008,2524,59,4,1.5,0
20,3,120.0,13560,1,1,3,3,0,0,0,12,2,2,0,2,6,3,1968,1968,3,1,13,14,1,216.0,3,4,1,1,0,3,6,0,6,0,1392,1392,1,2,1,3,1392,0,0,1392,1,0,1,0,2,1,3,5,1,2,5,1,1968.0,2,2,576,5,5,2,0,0,240,0,0,0,3,4,1,0,7,2009,8,4,8352,2784,41,41,2.0,240
50,4,50.0,6000,1,1,3,3,0,4,0,3,2,2,0,0,6,6,1939,1950,1,1,8,8,2,0.0,3,1,1,4,4,3,6,0,6,0,780,780,1,0,1,1,825,587,0,1412,0,0,1,0,4,1,3,6,6,1,2,5,1939.0,3,1,280,5,5,2,45,0,0,0,0,0,3,4,1,0,5,2009,8,4,8472,2192,70,59,1.0,0
20,3,61.0,10226,1,1,0,3,0,4,0,5,2,2,0,2,8,5,2008,2008,1,1,12,13,3,270.0,2,4,2,0,4,1,6,0,6,0,1622,1622,1,0,1,3,1630,0,0,1630,1,0,2,0,3,1,0,8,6,1,2,1,2008.0,2,3,860,5,5,2,172,42,0,0,0,0,3,4,1,0,1,2009,8,4,13040,3252,1,1,3.0,42
120,1,35.0,4274,1,2,0,3,0,4,0,21,2,2,4,2,7,5,2006,2007,1,1,12,13,2,0.0,2,4,2,2,4,3,2,1106,6,0,135,1241,1,0,1,3,1241,0,0,1241,1,0,1,1,1,1,2,4,6,0,3,1,2007.0,0,2,569,5,5,2,0,116,0,0,0,0,3,4,1,0,11,2007,6,5,8687,2482,1,0,2.5,116
85,3,54.0,7244,1,1,3,3,0,4,0,11,2,2,0,6,5,7,1970,1970,1,1,12,13,2,0.0,3,2,1,2,4,0,0,619,6,0,149,768,1,0,1,3,768,0,0,768,1,0,1,0,2,1,3,5,6,0,3,5,1987.0,3,2,624,5,5,2,104,0,0,0,0,0,3,4,1,0,4,2007,8,4,3840,1536,37,37,2.0,0
